Order_ID,Date,Region,Category,Product,Units_Sold,Unit_Price,Discount_Pct,Revenue,Profit,Channel
O022771,2023-07-31,West,Electronics,Headphones,1,243.92,9.2,221.54,42.6,Online
O022772,2025-03-12,South,Grocery,Milk,12,93.68,7.1,1044.31,324.45,Online
O022773,2025-08-19,South,Grocery,Milk,5,14.6,15.0,62.04,7.46,Store
O022774,2025-06-26,South,Clothing,Jeans,8,63.67,11.1,453.05,136.27,Store
O022775,2025-07-11,East,Grocery,Milk,11,24.89,17.4,226.07,64.01,Store
O022776,2024-03-19,South,Beauty,Skincare,5,25.0,9.0,113.74,29.03,Store
O022777,2025-09-06,West,Clothing,Jeans,4,21.6,6.0,81.17,9.84,Online
O022778,2025-06-18,South,Grocery,Milk,8,53.48,8.4,391.82,123.94,Store
O022779,2023-06-07,East,Grocery,Milk,14,13.72,24.4,145.25,33.26,Online
O022780,2024-05-08,West,Beauty,Skincare,3,11.94,3.7,34.5,6.52,Store
O022781,2023-01-03,East,Electronics,Headphones,6,22.22,23.4,102.13,24.34,Store
O022782,2023-06-13,West,Beauty,Skincare,13,57.75,1.1,742.34,151.83,Store
O022783,2025-05-24,West,Electronics,Headphones,6,25.67,0.6,153.03,48.69,Online
O022784,2025-09-27,South,Home,Cookware,12,45.53,17.6,450.27,83.39,Store
O022785,2024-12-11,East,Grocery,Milk,12,43.21,13.2,450.33,83.61,Online
O022786,2023-11-30,North,Grocery,Milk,7,31.69,4.6,211.63,55.88,Store
O022787,2023-01-12,South,Clothing,Jeans,9,51.9,11.6,413.07,55.08,Online
O022788,2025-07-21,South,Home,Cookware,13,106.13,13.3,1195.81,322.43,Store
O022789,2023-08-15,South,Grocery,Milk,12,21.21,11.2,226.01,68.02,Store
O022790,2024-01-28,South,Home,Cookware,6,42.1,23.3,193.86,46.56,Online
O022791,2025-05-21,South,Beauty,Skincare,1,26.03,8.9,23.72,4.03,Online
O022792,2025-04-20,West,Beauty,Skincare,8,25.39,2.0,199.05,30.77,Online
O022793,2025-02-03,South,Grocery,Milk,5,50.21,13.2,217.99,57.0,Online
O022794,2024-06-25,South,Home,Cookware,3,33.99,9.8,92.01,20.08,Online
O022795,2023-11-19,South,Home,Cookware,5,24.89,4.8,118.53,18.3,Store
O022796,2023-03-05,West,Home,Cookware,10,46.08,13.0,400.99,122.45,Online
O022797,2023-01-21,West,Grocery,Milk,5,40.81,11.4,180.78,22.45,Store
O022798,2025-05-07,North,Home,Cookware,11,161.94,19.3,1437.42,324.45,Online
O022799,2023-09-30,South,Home,Cookware,10,26.0,1.1,257.25,64.33,Wholesale
O022800,2025-10-16,West,Home,Cookware,15,19.87,4.3,285.26,80.31,Store
O022801,2024-08-03,South,Electronics,Headphones,9,29.47,3.4,256.12,64.62,Store
O022802,2025-02-03,West,Electronics,Headphones,8,109.6,8.2,804.81,115.59,Online
O022803,2025-09-22,West,Grocery,Milk,14,14.64,24.9,153.86,47.4,Store
O022804,2025-10-14,South,Grocery,Milk,3,9.62,2.6,28.11,3.85,Online
O022805,2023-08-05,West,Clothing,Jeans,13,39.27,9.4,462.53,137.83,Store
O022806,2024-08-18,West,Beauty,Skincare,7,25.39,11.9,156.65,36.93,Store
O022807,2024-11-11,South,Home,Cookware,7,30.24,23.8,161.29,23.37,Online
O022808,2024-03-24,West,Clothing,Jeans,4,16.31,7.8,60.16,15.99,Store
O022809,2025-10-06,West,Home,Cookware,1,64.67,23.2,49.68,10.88,Online
O022810,2025-10-06,West,Beauty,Skincare,5,27.29,24.7,102.74,29.05,Store
O022811,2023-04-12,South,Beauty,Skincare,7,82.97,4.6,554.22,166.81,Online
O022812,2025-01-12,East,Grocery,Milk,5,45.56,13.7,196.64,43.93,Online
O022813,2023-09-08,North,Home,Cookware,14,23.41,2.1,320.88,43.57,Online
O022814,2024-02-29,South,Beauty,Skincare,13,41.36,4.7,512.6,154.05,Store
O022815,2023-04-08,West,Electronics,Headphones,4,10.02,17.4,33.12,5.07,Store
O022816,2025-03-10,West,Clothing,Jeans,1,25.55,14.2,21.93,6.47,Store
O022817,2025-11-21,West,Home,Cookware,11,9.81,8.9,98.35,27.75,Store
O022818,2025-06-30,South,Grocery,Milk,13,83.32,21.1,854.32,173.48,Store
O022819,2025-06-09,East,Clothing,Jeans,6,98.72,22.3,460.04,122.02,Wholesale
O022820,2025-05-12,South,Home,Cookware,3,24.72,7.5,68.61,18.37,Store
O022821,2024-02-11,East,Home,Cookware,11,46.01,17.4,418.25,99.05,Store
O022822,2025-12-25,North,Home,Cookware,12,14.26,4.9,162.73,21.31,Online
O022823,2024-08-26,South,Grocery,Milk,11,58.78,6.2,606.29,74.88,Store
O022824,2025-09-30,North,Home,Cookware,2,14.39,23.3,22.07,5.18,Online
O022825,2023-07-13,West,Beauty,Skincare,11,26.01,10.5,256.05,59.44,Online
O022826,2023-11-25,East,Electronics,Headphones,13,32.92,15.3,362.49,89.11,Store
O022827,2024-03-02,West,Beauty,Skincare,10,53.08,24.4,401.47,69.97,Online
O022828,2024-02-26,South,Clothing,Jeans,5,29.1,6.3,136.32,43.13,Online
O022829,2024-02-26,North,Grocery,Milk,6,57.44,2.8,334.87,83.71,Store
O022830,2025-02-06,North,Grocery,Milk,14,47.97,23.4,514.15,72.8,Store
O022831,2024-08-23,South,Electronics,Headphones,3,11.38,22.4,26.48,5.99,Store
O022832,2025-03-16,South,Grocery,Milk,9,90.45,6.0,765.48,235.32,Online
O022833,2023-05-21,East,Electronics,Headphones,6,81.9,14.3,421.23,66.07,Store
O022834,2023-11-01,East,Grocery,Milk,11,89.18,8.5,897.73,241.94,Store
O022835,2023-02-14,North,Home,Cookware,2,44.02,9.6,79.56,21.72,Store
O022836,2025-05-01,East,Clothing,Jeans,1,27.11,23.8,20.66,4.95,Store
O022837,2023-11-09,South,Beauty,Skincare,5,47.45,9.1,215.63,56.43,Wholesale
O022838,2024-12-06,East,Grocery,Milk,9,23.39,8.4,192.74,55.18,Online
O022839,2023-06-04,North,Clothing,Jeans,13,78.96,18.4,837.12,211.36,Wholesale
O022840,2024-06-16,South,Electronics,Headphones,15,26.11,9.7,353.78,95.05,Store
O022841,2023-11-07,West,Electronics,Headphones,1,52.66,1.9,51.68,9.17,Online
O022842,2024-11-13,South,Electronics,Headphones,14,56.39,5.1,748.87,124.42,Store
O022843,2024-09-27,South,Grocery,Milk,3,16.14,5.3,45.85,13.98,Store
O022844,2024-04-03,South,Electronics,Headphones,4,45.08,21.6,141.44,32.03,Store
O022845,2024-06-25,South,Electronics,Headphones,5,33.31,24.2,126.18,25.17,Online
O022846,2025-09-08,West,Electronics,Headphones,13,50.5,22.3,510.05,68.85,Store
O022847,2024-10-24,East,Grocery,Milk,6,93.63,3.9,539.94,149.42,Store
O022848,2024-03-09,West,Clothing,Jeans,12,28.04,20.7,266.76,61.77,Online
O022849,2025-02-01,North,Grocery,Milk,8,136.89,23.8,834.19,266.45,Online
O022850,2025-07-20,North,Clothing,Jeans,8,30.12,22.1,187.78,56.48,Store
O022851,2024-05-08,North,Clothing,Jeans,8,21.23,18.8,137.87,19.26,Store
O022852,2024-12-28,West,Clothing,Jeans,15,18.67,12.1,246.13,44.66,Store
O022853,2023-06-30,South,Beauty,Skincare,8,70.37,19.8,451.44,97.87,Store
O022854,2025-12-05,East,Home,Cookware,12,40.74,19.1,395.67,111.01,Store
O022855,2025-04-07,East,Electronics,Headphones,5,29.74,10.9,132.5,31.43,Store
O022856,2025-04-19,North,Grocery,Milk,5,8.96,8.6,40.93,9.94,Online
O022857,2024-11-18,East,Home,Cookware,7,26.79,5.4,177.45,36.36,Online
O022858,2024-11-25,West,Grocery,Milk,4,13.22,2.8,51.42,6.37,Store
O022859,2024-08-18,East,Grocery,Milk,8,27.04,2.2,211.67,61.41,Store
O022860,2023-10-16,South,Home,Cookware,7,76.97,7.1,500.5,104.64,Online
O022861,2023-02-26,North,Home,Cookware,2,30.61,22.5,47.43,13.72,Wholesale
O022862,2025-02-10,South,Home,Cookware,3,135.2,22.2,315.41,77.44,Online
O022863,2025-02-17,South,Clothing,Jeans,14,12.85,16.4,150.48,20.14,Online
O022864,2024-01-28,East,Clothing,Jeans,12,20.14,5.2,229.21,38.28,Wholesale
O022865,2025-11-17,South,Home,Cookware,11,18.6,10.6,182.82,49.07,Online
O022866,2025-12-10,South,Clothing,Jeans,4,16.44,1.9,64.54,8.86,Store
O022867,2023-02-16,East,Electronics,Headphones,15,37.08,22.9,428.83,81.01,Online
O022868,2024-05-20,East,Beauty,Skincare,3,75.6,17.8,186.4,24.16,Wholesale
O022869,2024-11-30,South,Grocery,Milk,11,42.52,1.2,462.03,84.36,Online
O022870,2023-10-13,North,Electronics,Headphones,2,26.4,3.0,51.23,7.77,Store
O022871,2023-10-04,East,Home,Cookware,5,55.88,11.9,246.22,31.16,Store
O022872,2023-07-31,West,Clothing,Jeans,15,56.78,2.4,831.44,102.14,Online
O022873,2025-07-15,West,Home,Cookware,4,17.75,4.2,68.03,12.54,Online
O022874,2023-09-12,West,Electronics,Headphones,14,42.81,15.1,509.11,153.13,Store
O022875,2023-03-11,North,Home,Cookware,4,17.25,21.2,54.37,7.37,Store
O022876,2024-08-11,West,Grocery,Milk,1,67.83,25.0,50.9,11.61,Wholesale
O022877,2024-04-08,West,Grocery,Milk,7,71.07,7.7,459.32,86.74,Online
O022878,2025-03-29,West,Beauty,Skincare,15,153.95,16.6,1925.2,584.46,Store
O022879,2025-09-02,West,Clothing,Jeans,6,56.57,19.2,274.2,56.04,Store
O022880,2025-05-05,West,Clothing,Jeans,1,84.49,9.5,76.49,19.72,Store
O022881,2024-12-28,South,Home,Cookware,8,63.62,24.5,384.12,57.27,Online
O022882,2024-05-03,North,Clothing,Jeans,11,44.13,0.5,482.92,63.69,Store
O022883,2024-11-21,South,Electronics,Headphones,1,77.16,21.5,60.59,12.6,Wholesale
O022884,2024-03-27,West,Clothing,Jeans,3,13.03,4.1,37.49,4.59,Wholesale
O022885,2025-05-03,West,Home,Cookware,1,199.23,2.5,194.3,23.75,Wholesale
O022886,2024-03-19,East,Clothing,Jeans,9,24.47,0.7,218.68,58.01,Online
O022887,2025-01-15,South,Home,Cookware,3,77.54,10.2,208.82,65.38,Online
O022888,2024-04-27,North,Home,Cookware,10,61.3,5.5,579.35,113.86,Store
O022889,2023-08-16,North,Grocery,Milk,4,20.37,17.8,67.0,13.03,Store
O022890,2025-03-10,South,Grocery,Milk,7,34.45,12.2,211.78,38.79,Online
O022891,2023-06-14,East,Grocery,Milk,15,71.64,5.1,1019.77,258.06,Online
O022892,2025-04-07,West,Beauty,Skincare,11,102.46,0.8,1118.2,298.97,Store
O022893,2024-08-07,South,Clothing,Jeans,2,52.15,7.1,96.95,30.47,Store
O022894,2024-06-19,South,Beauty,Skincare,7,11.77,6.2,77.32,14.97,Store
O022895,2024-12-17,South,Clothing,Jeans,12,158.69,21.9,1487.34,214.37,Online
O022896,2024-06-14,North,Grocery,Milk,4,75.72,24.2,229.68,67.65,Online
O022897,2023-12-12,West,Home,Cookware,11,40.33,20.5,352.67,46.8,Store
O022898,2024-05-05,West,Beauty,Skincare,8,69.89,8.8,510.06,137.37,Store
O022899,2025-12-24,North,Electronics,Headphones,3,14.48,15.1,36.88,9.6,Store
O022900,2024-12-15,South,Electronics,Headphones,10,46.29,9.8,417.33,80.25,Store
O022901,2025-06-03,South,Home,Cookware,2,62.57,5.8,117.89,20.78,Wholesale
O022902,2025-12-27,East,Grocery,Milk,8,50.7,13.3,351.59,69.92,Online
O022903,2024-08-15,West,Home,Cookware,9,43.48,6.6,365.62,87.79,Store
O022904,2023-03-28,East,Clothing,Jeans,5,18.58,15.9,78.17,16.38,Online
O022905,2024-09-13,East,Grocery,Milk,15,29.43,20.1,352.51,110.9,Wholesale
O022906,2023-12-13,North,Grocery,Milk,8,27.54,9.8,198.65,63.03,Store
O022907,2023-09-30,North,Home,Cookware,4,132.2,8.9,481.88,113.22,Store
O022908,2025-06-24,East,Electronics,Headphones,14,20.02,1.9,275.05,59.34,Online
O022909,2024-07-23,West,Clothing,Jeans,1,19.26,4.6,18.38,3.58,Wholesale
O022910,2025-04-04,North,Home,Cookware,10,48.55,1.2,479.68,141.69,Store
O022911,2025-09-30,West,Home,Cookware,9,56.27,2.5,493.71,111.55,Store
O022912,2024-12-01,South,Grocery,Milk,2,59.64,17.1,98.91,14.16,Online
O022913,2023-12-13,East,Electronics,Headphones,6,25.59,12.7,134.05,40.5,Online
O022914,2024-05-21,East,Clothing,Jeans,8,56.28,18.3,367.82,45.32,Store
O022915,2025-07-18,East,Beauty,Skincare,10,102.22,14.3,875.8,181.34,Online
O022916,2024-09-14,West,Clothing,Jeans,6,13.96,13.8,72.21,14.75,Store
O022917,2023-01-26,South,Grocery,Milk,10,51.82,18.8,421.01,100.35,Store
O022918,2023-07-08,East,Clothing,Jeans,13,25.45,24.5,249.64,66.62,Online
O022919,2025-04-23,West,Grocery,Milk,9,86.84,3.0,758.06,171.01,Store
O022920,2023-08-10,South,Grocery,Milk,3,27.68,23.2,63.76,16.62,Online
O022921,2025-08-05,South,Electronics,Headphones,9,35.69,1.3,317.0,93.24,Online
O022922,2025-09-23,North,Beauty,Skincare,9,48.68,12.6,383.04,61.93,Online
O022923,2023-11-10,East,Electronics,Headphones,15,30.03,15.5,380.61,46.06,Store
O022924,2024-10-26,South,Grocery,Milk,1,50.65,0.7,50.28,6.05,Store
O022925,2024-08-14,East,Electronics,Headphones,11,37.53,6.6,385.46,100.72,Store
O022926,2023-03-21,East,Grocery,Milk,3,25.04,7.7,69.34,14.57,Online
O022927,2023-08-23,West,Clothing,Jeans,1,25.51,7.1,23.7,6.89,Online
O022928,2023-11-20,South,Grocery,Milk,2,39.36,14.5,67.27,13.27,Online
O022929,2023-03-12,North,Electronics,Headphones,13,13.23,16.1,144.32,45.17,Wholesale
O022930,2024-02-03,North,Beauty,Skincare,7,29.17,7.1,189.59,45.05,Online
O022931,2024-06-16,North,Clothing,Jeans,1,58.85,20.2,46.97,5.82,Store
O022932,2025-12-18,West,Electronics,Headphones,7,46.24,22.4,251.21,58.66,Store
O022933,2023-12-31,North,Clothing,Jeans,10,62.96,14.7,536.92,68.59,Store
O022934,2024-06-10,East,Clothing,Jeans,10,36.29,21.2,286.08,58.92,Online
O022935,2023-08-26,South,Grocery,Milk,8,30.04,15.4,203.27,39.44,Store
O022936,2024-05-21,South,Electronics,Headphones,6,135.27,1.9,796.49,114.17,Online
O022937,2024-05-15,East,Grocery,Milk,13,22.53,14.8,249.67,79.32,Wholesale
O022938,2023-09-21,East,Grocery,Milk,12,27.67,23.6,253.77,44.66,Online
O022939,2024-07-19,East,Home,Cookware,2,48.16,6.1,90.42,25.54,Store
O022940,2023-09-17,North,Clothing,Jeans,1,22.56,11.0,20.09,4.23,Online
O022941,2025-10-09,South,Grocery,Milk,1,35.89,12.2,31.52,4.15,Store
O022942,2024-02-08,East,Grocery,Milk,2,33.27,15.7,56.12,8.04,Store
O022943,2025-02-02,South,Grocery,Milk,9,23.06,4.1,199.03,55.04,Store
O022944,2024-06-26,West,Grocery,Milk,8,39.69,16.2,266.04,83.3,Online
O022945,2024-12-15,South,Grocery,Milk,10,10.69,22.1,83.32,12.0,Wholesale
O022946,2025-02-08,North,Grocery,Milk,9,39.59,16.8,296.48,88.64,Online
O022947,2024-09-04,West,Clothing,Jeans,13,78.09,21.6,796.21,243.18,Store
O022948,2025-10-01,South,Grocery,Milk,8,59.8,24.3,362.05,58.11,Online
O022949,2024-01-06,South,Grocery,Milk,6,64.14,17.2,318.82,48.1,Online
O022950,2025-12-07,East,Electronics,Headphones,15,46.68,20.0,560.39,151.83,Online
O022951,2024-05-14,South,Grocery,Milk,14,54.38,15.8,641.35,190.82,Store
O022952,2025-07-01,East,Beauty,Skincare,13,34.71,19.9,361.32,93.06,Store
O022953,2025-10-17,East,Home,Cookware,4,76.83,13.6,265.64,36.31,Wholesale
O022954,2023-06-11,North,Electronics,Headphones,13,94.1,16.2,1024.52,179.46,Store
O022955,2023-03-07,West,Clothing,Jeans,6,18.51,21.3,87.45,26.61,Wholesale
O022956,2023-05-05,West,Electronics,Headphones,1,89.01,9.5,80.57,23.39,Store
O022957,2024-11-10,West,Grocery,Milk,7,19.18,6.9,125.05,22.99,Store
O022958,2023-04-03,South,Clothing,Jeans,5,46.38,4.8,220.78,40.1,Wholesale
O022959,2025-03-13,West,Grocery,Milk,10,45.45,8.8,414.63,131.78,Store
O022960,2023-09-01,West,Electronics,Headphones,2,32.84,21.8,51.34,10.41,Store
O022961,2025-02-18,South,Clothing,Jeans,12,259.85,4.6,2974.51,477.06,Store
O022962,2025-08-05,East,Home,Cookware,10,51.62,19.1,417.4,123.97,Wholesale
O022963,2024-03-30,West,Electronics,Headphones,2,37.15,21.9,58.05,11.52,Online
O022964,2025-03-06,South,Electronics,Headphones,9,37.14,12.9,290.99,46.61,Online
O022965,2025-04-25,South,Home,Cookware,2,32.01,12.1,56.3,10.6,Wholesale
O022966,2025-10-25,North,Clothing,Jeans,6,80.75,2.7,471.43,76.27,Wholesale
O022967,2025-07-27,North,Grocery,Milk,9,71.64,3.7,620.82,155.21,Store
O022968,2025-08-29,North,Grocery,Milk,5,24.71,14.6,105.51,22.08,Wholesale
O022969,2024-10-21,West,Home,Cookware,15,10.96,3.3,158.98,48.51,Online
O022970,2025-01-21,North,Grocery,Milk,8,41.19,4.9,313.44,86.35,Online
O022971,2023-02-05,North,Electronics,Headphones,1,76.55,8.5,70.04,13.2,Store
O022972,2023-06-10,West,Electronics,Headphones,7,29.38,5.8,193.72,34.02,Online
O022973,2025-10-22,South,Grocery,Milk,9,54.95,10.5,442.51,71.81,Store
O022974,2023-10-10,East,Grocery,Milk,8,85.38,8.8,622.72,197.41,Online
O022975,2025-07-27,East,Grocery,Milk,3,34.66,11.4,92.13,14.38,Online
O022976,2024-10-27,East,Grocery,Milk,3,68.06,6.5,190.95,23.87,Online
O022977,2025-10-14,North,Beauty,Skincare,10,14.36,8.4,131.47,25.47,Online
O022978,2023-07-04,East,Electronics,Headphones,12,83.38,18.8,812.39,221.73,Store
O022979,2024-03-19,South,Electronics,Headphones,4,21.07,10.6,75.38,15.04,Store
O022980,2024-01-12,West,Home,Cookware,1,36.58,9.4,33.15,7.11,Wholesale
O022981,2025-10-19,North,Clothing,Jeans,15,38.05,4.7,544.0,68.62,Store
O022982,2025-02-09,South,Grocery,Milk,10,56.84,18.2,464.85,130.57,Online
O022983,2024-12-18,South,Home,Cookware,8,23.29,5.5,176.12,48.45,Store
O022984,2025-12-03,East,Grocery,Milk,14,30.31,22.2,330.01,103.38,Store
O022985,2024-02-06,East,Electronics,Headphones,3,33.85,21.9,79.31,19.51,Online
O022986,2025-01-01,South,Home,Cookware,11,39.68,23.4,334.25,98.26,Store
O022987,2023-04-01,North,Grocery,Milk,4,55.66,22.2,173.18,44.34,Wholesale
O022988,2023-03-19,West,Clothing,Jeans,13,15.45,10.8,179.11,48.72,Online
O022989,2023-03-20,South,Clothing,Jeans,13,14.76,13.3,166.37,21.66,Online
O022990,2025-01-25,West,Home,Cookware,4,93.89,18.0,307.89,51.8,Store
O022991,2025-04-05,South,Grocery,Milk,14,25.15,4.4,336.56,67.58,Online
O022992,2024-01-07,North,Electronics,Headphones,10,11.05,12.4,96.85,26.65,Store
O022993,2025-01-17,South,Grocery,Milk,15,48.4,3.1,703.15,131.85,Store
O022994,2023-05-24,West,Home,Cookware,14,63.56,4.2,852.38,132.75,Store
O022995,2024-10-02,East,Electronics,Headphones,6,27.2,6.8,152.12,36.98,Wholesale
O022996,2023-04-13,North,Electronics,Headphones,1,13.57,22.8,10.48,1.32,Wholesale
O022997,2023-12-02,East,Beauty,Skincare,2,12.51,9.5,22.64,6.4,Online
O022998,2023-01-27,South,Home,Cookware,3,23.98,17.9,59.06,10.67,Store
O022999,2023-04-26,South,Grocery,Milk,14,29.71,7.6,384.31,84.2,Wholesale
O023000,2025-04-27,East,Home,Cookware,7,31.05,15.4,183.93,46.79,Store
O023001,2023-07-21,North,Clothing,Jeans,1,26.17,3.4,25.28,7.77,Store
O023002,2025-04-28,West,Home,Cookware,11,46.26,14.9,432.88,93.25,Online
O023003,2025-02-01,North,Home,Cookware,1,12.29,21.5,9.65,1.34,Store
O023004,2024-01-27,West,Clothing,Jeans,1,46.52,14.2,39.92,12.06,Store
O023005,2023-09-14,East,Clothing,Jeans,1,30.83,4.3,29.5,8.19,Store
O023006,2023-03-09,West,Grocery,Milk,15,37.51,11.5,498.01,118.85,Store
O023007,2023-11-16,East,Home,Cookware,10,7.93,16.2,66.47,9.63,Store
O023008,2024-07-23,North,Clothing,Jeans,10,24.44,10.4,218.94,68.29,Store
O023009,2023-04-13,West,Grocery,Milk,3,36.35,14.8,92.86,26.89,Online
O023010,2024-01-01,East,Clothing,Jeans,5,53.33,1.0,264.06,43.25,Store
O023011,2024-05-26,East,Home,Cookware,13,62.2,8.2,742.17,160.34,Online
O023012,2023-05-29,West,Grocery,Milk,1,63.22,7.0,58.76,12.72,Store
O023013,2023-01-26,South,Clothing,Jeans,1,60.93,13.8,52.54,6.42,Wholesale
O023014,2023-04-05,East,Home,Cookware,2,36.29,5.9,68.33,16.65,Store
O023015,2025-06-03,East,Beauty,Skincare,13,98.84,0.0,1284.45,274.2,Store
O023016,2023-01-08,North,Home,Cookware,3,29.37,23.2,67.7,15.42,Wholesale
O023017,2025-11-05,West,Electronics,Headphones,10,13.15,11.5,116.36,20.89,Store
O023018,2023-06-23,East,Electronics,Headphones,12,38.51,20.1,369.35,106.44,Store
O023019,2023-11-27,South,Beauty,Skincare,5,35.05,7.2,162.62,27.17,Wholesale
O023020,2024-08-04,South,Home,Cookware,14,6.01,16.1,70.57,20.35,Wholesale
O023021,2025-08-04,West,Grocery,Milk,7,58.45,4.6,390.23,79.0,Online
O023022,2023-07-19,South,Grocery,Milk,9,42.64,8.8,349.9,69.56,Store
O023023,2025-02-12,South,Grocery,Milk,10,34.2,11.9,301.44,56.19,Store
O023024,2025-12-30,West,Clothing,Jeans,4,66.02,22.4,205.02,63.92,Wholesale
O023025,2024-09-03,South,Beauty,Skincare,12,53.54,22.6,497.59,103.23,Wholesale
O023026,2023-03-15,South,Electronics,Headphones,1,66.77,16.9,55.46,7.37,Store
O023027,2024-12-24,West,Clothing,Jeans,9,111.16,19.8,802.21,165.75,Online
O023028,2025-03-08,West,Home,Cookware,1,33.78,7.8,31.13,8.81,Store
O023029,2025-11-20,South,Electronics,Headphones,10,53.17,7.0,494.42,153.72,Online
O023030,2023-03-06,West,Clothing,Jeans,15,18.73,19.4,226.36,69.48,Wholesale
O023031,2024-04-22,East,Home,Cookware,5,25.09,5.7,118.33,27.45,Store
O023032,2023-01-08,South,Beauty,Skincare,10,30.98,21.5,243.31,64.02,Online
O023033,2024-06-28,East,Home,Cookware,11,59.66,2.9,637.47,140.73,Wholesale
O023034,2023-03-23,East,Grocery,Milk,5,55.59,19.9,222.75,53.97,Store
O023035,2025-07-30,East,Grocery,Milk,13,16.47,8.1,196.85,33.67,Store
O023036,2024-10-26,South,Electronics,Headphones,9,48.94,18.9,357.23,96.15,Store
O023037,2025-03-24,East,Grocery,Milk,1,22.4,16.2,18.77,2.88,Wholesale
O023038,2025-04-06,West,Grocery,Milk,12,24.8,23.7,227.07,56.13,Online
O023039,2023-07-23,North,Grocery,Milk,12,134.7,0.7,1605.55,472.55,Wholesale
O023040,2023-08-12,East,Electronics,Headphones,7,19.43,17.2,112.56,21.22,Store
O023041,2025-10-26,East,Electronics,Headphones,6,65.82,9.1,358.92,109.32,Online
O023042,2025-05-27,South,Electronics,Headphones,5,29.33,11.4,129.91,16.43,Online
O023043,2023-06-07,North,Home,Cookware,10,53.22,11.6,470.43,56.51,Online
O023044,2024-10-28,North,Home,Cookware,1,32.18,1.6,31.67,9.8,Store
O023045,2025-08-08,East,Clothing,Jeans,10,62.5,16.3,522.94,143.92,Online
O023046,2023-06-09,South,Home,Cookware,13,18.47,16.9,199.64,35.66,Store
O023047,2024-12-08,East,Electronics,Headphones,11,28.8,23.9,240.98,53.41,Online
O023048,2025-08-21,South,Electronics,Headphones,2,37.08,22.7,57.3,10.31,Store
O023049,2023-08-15,South,Electronics,Headphones,10,100.14,3.1,970.61,146.2,Store
O023050,2023-07-05,North,Grocery,Milk,11,39.73,20.0,349.64,50.85,Store
O023051,2025-06-02,West,Electronics,Headphones,14,40.88,1.3,565.03,144.16,Online
O023052,2024-06-12,North,Grocery,Milk,13,18.2,16.3,197.96,63.14,Wholesale
O023053,2024-12-04,North,Electronics,Headphones,9,33.55,4.4,288.63,44.94,Store
O023054,2025-09-13,North,Clothing,Jeans,9,19.46,8.0,161.04,19.41,Online
O023055,2024-06-27,West,Electronics,Headphones,9,31.09,1.8,274.9,58.27,Wholesale
O023056,2024-08-25,South,Clothing,Jeans,6,63.75,1.1,378.11,66.37,Store
O023057,2023-11-12,East,Clothing,Jeans,2,16.68,7.6,30.81,8.46,Wholesale
O023058,2024-06-27,South,Beauty,Skincare,2,24.6,3.7,47.39,10.85,Online
O023059,2023-11-07,West,Electronics,Headphones,8,23.36,16.4,156.17,25.32,Online
O023060,2023-03-09,South,Grocery,Milk,10,35.11,0.5,349.19,68.25,Store
O023061,2025-05-18,North,Clothing,Jeans,1,26.66,7.7,24.61,5.57,Store
O023062,2025-09-05,North,Grocery,Milk,14,105.0,19.6,1182.44,238.58,Online
O023063,2024-12-22,North,Grocery,Milk,1,42.12,20.4,33.51,10.36,Store
O023064,2025-10-19,East,Beauty,Skincare,2,17.8,22.8,27.49,7.34,Wholesale
O023065,2024-09-16,South,Electronics,Headphones,5,44.81,11.5,198.2,42.69,Online
O023066,2024-08-21,West,Electronics,Headphones,13,29.4,11.7,337.44,83.35,Online
O023067,2023-03-31,South,Grocery,Milk,7,51.2,6.4,335.63,93.14,Online
O023068,2023-05-24,West,Electronics,Headphones,14,33.01,4.3,442.29,133.16,Store
O023069,2023-07-26,West,Home,Cookware,11,34.66,21.2,300.38,94.03,Store
O023070,2023-10-17,West,Clothing,Jeans,3,84.33,18.3,206.79,27.16,Wholesale
O023071,2025-02-19,North,Grocery,Milk,8,25.49,18.1,167.02,21.78,Wholesale
